review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
78365484943,dikanurdiansyah554,5,2025-11-05 23:50 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
32625651139,l*****o,5,2025-03-11 22:51 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
83236671762,r*****1,5,2025-12-28 14:45 | Variasi: GILING SUPER HALUS,,,,1,0,0,
87501002321,nginz.merrylin,5,"2026-02-03 23:36 | Variasi: GILING SEDANG, GILING HALUS",,,,Membantu?,0,0,
42250434176,attojhie,4,2025-05-14 12:03 | Variasi: GILING HALUS,,,,Membantu?,0,0,
75593305700,s*****.,5,2025-10-09 18:14 | Variasi: GILING HALUS,,,,Membantu?,0,0,
75986848250,ernawatisoekadi,5,2025-10-11 12:16 | Variasi: GILING HALUS,,,,Membantu?,0,0,
79393284864,devinaw2536,5,2025-11-21 01:19 | Variasi: GILING HALUS,,,,Membantu?,0,0,
89788954067,amry_20,5,2026-02-24 12:09 | Variasi: GILING HALUS,,,,Membantu?,0,0,
36183596970,rayab3sudirman..,5,2025-04-09 13:41 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
94905599612,teguh3av1,3,2026-04-06 20:46 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
86387985163,anchadolpin,5,2026-01-26 00:19 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
35694004957,rhmt_fdnt,5,2025-04-04 17:28 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
88435979351,konjijie,5,2026-02-11 22:14 | Variasi: GILING HALUS,,,,Membantu?,0,0,
64409189804,busraajalah,5,2025-07-29 13:56 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
59410382645,11sailirrahman,5,2025-07-12 16:57 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
42408473046,11sailirrahman,5,2025-05-15 13:15 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
56162124989,has020994,5,2025-07-02 19:18 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
75289214160,asepsetiawan41235,5,2025-09-28 11:28 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
75304469722,c*****a,5,2025-09-29 10:30 | Variasi: GILING HALUS,,,,Membantu?,0,0,
91987025067,alikurniawan1,5,2026-03-14 08:58 | Variasi: GILING HALUS,,,,Membantu?,0,0,
85747298749,beny2511,5,2026-01-18 16:18 | Variasi: GILING KASAR,,,,Membantu?,0,0,
92006010080,dina_astawaty.kd,5,2026-03-14 20:47 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
89501994125,bimo2902,5,2026-02-21 14:59 | Variasi: GILING HALUS,,,,Membantu?,0,0,
88226686484,brighttvccc,5,2026-02-10 16:01 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
84930100083,tifita,4,2026-01-11 11:09 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
46857406295,call420,5,2025-06-06 22:02 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
88235879793,faliqoke,5,2026-02-10 23:02 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
84610920470,rahmatzz3321,5,2026-01-09 19:33 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
85138897137,odesekal1,3,2026-01-13 23:17 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
41809672592,abdulwahid50cent,5,2025-05-11 10:13 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
80586119939,meutia.farida,5,2025-12-04 04:19 | Variasi: GILING HALUS,,,,Membantu?,0,0,
85297481704,diahsaffa,5,2026-01-14 15:07 | Variasi: GILING HALUS,,,,Membantu?,0,0,
36178950606,muhammadadityaseptiawan784,5,2025-04-09 13:12 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
79058215608,muhyunus16,5,2025-11-15 18:53 | Variasi: GILING HALUS,,,,Membantu?,0,0,
75401831110,ignasius_hendrianto_818,5,2025-10-02 22:58 | Variasi: GILING HALUS,,,,Membantu?,0,0,
75697777546,fajarresky,5,2025-10-10 14:24 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
75855887679,r36d3q8sh6,5,2025-10-10 21:15 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
77078451991,n*****g,5,2025-10-20 16:14 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
77085713147,m*****1,5,2025-10-20 19:30 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
34903665743,dexultimate871,5,2025-03-29 17:07 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
35384959751,rhmt_fdnt,5,"2025-04-02 22:19 | Variasi: GILING SUPER HALUS, GILING SEDANG",,,,Membantu?,0,0,
31769080482,zaldyzamalik10,5,2025-02-28 20:32 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
67738212019,shoalihin05,5,2025-08-13 08:48 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
68870181955,arumfatunisa,5,"2025-08-19 20:47 | Variasi: GILING SUPER HALUS, GILING HALUS",,,,Membantu?,0,0,
68247034343,k*****_,5,2025-08-15 21:40 | Variasi: GILING KASAR,,,,Membantu?,0,0,
68659401878,abdulahrahman09,5,2025-08-18 12:24 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
69478172484,q*****_,5,2025-08-23 10:24 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
69231251695,hendra010509,5,2025-08-22 08:11 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
